,Unnamed: 0,CandidateId,CandidateNo,FirstName,LastName,PartyName,PartyNumber,Title,Votable,province_id,province_name,zone_number,PartyTerminated,Age,Occupation,HighestEducation,ImageFileId,SelfIntroduceFileId
3710,3710,e55a381b-6c28-4216-b6a2-e4e8dab37db9,12,ทักษิณ,ชัยยศ,เพื่อชาติ,149,นาย,True,52,ลำปาง,3,False,46,ค้าขาย,ปริญญาตรี,5c57f87ffbcb5f1eec0ef67d,5c57fbb5fbcb5f1eec0f1ebd
3711,3711,bc316d28-303c-48d8-9c7f-559e69e6d817,13,จักรกฤษณ์,สายคำทอน,เพื่อแผ่นดิน,41,นาย,True,52,ลำปาง,3,False,37,ค้าขาย,ปริญญาโท,5c5a48f9fbcb5f19bca8e6c2,5c5a4a76fbcb5f19bca8f1c2
3712,3712,c643b266-536e-4585-9483-980d6c30723b,14,ปรียาพร,วงษา,ภราดรภาพ,154,นาง,True,52,ลำปาง,3,False,40,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,5c57e9ccfbcb5f1eec0e6a98,5c57ecebfbcb5f1eec0e82d6
3713,3713,86b6b22a-5114-4ae1-9201-b1d0307e1459,15,ธงชัย,ภูษาคำ,ชาติไทยพัฒนา,55,นาย,True,52,ลำปาง,3,False,56,รับจ้าง,ต่ำกว่าปริญญาตรี,5c5a570ffbcb5f19bca962f8,5c5a5829fbcb5f19bca96b23
3714,3714,b8f1aece-193a-4717-bbda-4bf257c68205,16,ปรานี,อุทธิยา,พลังปวงชนไทย,184,นางสาว,True,52,ลำปาง,3,False,60,รับจ้าง,ต่ำกว่าปริญญาตรี,5c5a5d81fbcb5f19bca99884,5c5a5e5cfbcb5f19bca9a29a
3715,3715,27efe445-8b61-42f1-bbbc-80f3e2bac8cc,17,กิตติพศ,พวงศรี,พลังไทยรักไทย,185,นาย,True,52,ลำปาง,3,False,45,ค้าขายทำธุรกิจส่วนตัว,ปริญญาตรี,5c5a5eb1fbcb5f19bca9a65c,5c5a5f96fbcb5f19bca9ad43
3716,3716,3bf1ba6c-ed78-4628-ae6a-9b997f714333,18,เครือวรรณ,ฟูวุฒิ,ประชานิยม,191,นาง,True,52,ลำปาง,3,False,57,     ค้าขาย,ปริญญาตรี,5c5a5d2efbcb5f19bca99508,5c5a5ce2fbcb5f19bca990cc
3717,3717,4f13fc7b-eaea-4597-bfb4-2ded6c6d62ea,19,กมลนิตย์,เดชามาตย์,เศรษฐกิจใหม่,193,นาง,True,52,ลำปาง,3,False,63,ค้าขายส่วนตัว,ปริญญาตรี,5c5a5926fbcb5f19bca97335,5c5d29d1fbcb5f0fd8858e1b
3718,3718,5453556a-24cd-4c79-b946-4e11efe987db,20,อินตา,ทายงาม,ประชาชนปฏิรูป,176,นาย,True,52,ลำปาง,3,False,63,เกษตร,ต่ำกว่าปริญญาตรี,5c5a5fcefbcb5f19bca9aef4,5c5a60effbcb5f19bca9b7fa
3719,3719,677ae043-717d-428f-b898-e976cd7af461,21,เสริม,สูรยกานต์กูล,ชาติพันธุ์ไทย,196,นาย,True,52,ลำปาง,3,False,56,เกษตรกร,ปริญญาโท,5c5a96f6fbcb5f19bcab0b3b,5c5a987afbcb5f19bcab140a
3720,3720,56b69480-ac38-443f-b519-6be3c3fd8487,22,โอภาส,จันทร์ปิง,พลังชาติไทย,186,พันตำรวจเอก,True,52,ลำปาง,3,False,68,ข้าราชการบำนาญ,ปริญญาตรี,5c5b9df8fbcb5f16fc657120,5c5b9f49fbcb5f16fc657a5e
3721,3721,08c60fe9-e144-4ceb-91b6-9a613bc8516d,23,สง่า,ส่งมหาชัย,ครูไทยเพื่อประชาชน,118,พันตำรวจโท,True,52,ลำปาง,3,False,62,ข้าราชการตำรวจ,ปริญญาโท,5c5ba57cfbcb5f16fc65a5ee,5c5ba734fbcb5f16fc65b44f
3722,3722,27c32c88-bf48-42d9-ba0b-fd3562f069a7,24,ศุภภัทร,มานะทัศน์,ไทยรักษาชาติ,77,นาย,True,52,ลำปาง,3,True,44,นักธุรกิจ,ปริญญาโท,5c5be160fbcb5f16fc6747b0,5c5be3a4fbcb5f16fc675928
3723,3723,751a08f7-cd2b-45fa-96ef-dc88e87ea66f,25,สุชารัตน์,เอ่งฉ้วน,พลังประชาธิปไตย,153,นางสาว,False,52,ลำปาง,3,False,29,พนักงานรัฐวิสาหกิจ,ปริญญาตรี,5c5d4d1dfbcb5f0fd886de6a,5c5d4e05fbcb5f0fd886e6e8
3724,3724,f4bbe058-4df9-4753-9b67-7ba84eddd5e5,26,ณัฐพงศ์,คำโคกกรวด,ประชาธรรมไทย,190,นาย,False,52,ลำปาง,3,False,70,คณะกรรมการพัฒนารอบโรงไฟฟ้าแม่เมาะลำปาง,ต่ำกว่าปริญญาตรี,5c5d4e40fbcb5f0fd886e9f0,5c5d4f35fbcb5f0fd886f387
3725,3725,702da665-ece2-4394-9342-cd786da9a8c7,27,อนันต์,แสนจิตต์,พลเมืองไทย,173,นาย,True,52,ลำปาง,3,False,66,ข้าราชการบำนาญ,ปริญญาตรี,5c5d4f85fbcb5f0fd886f625,5c5d5053fbcb5f0fd88700c1
3726,3726,9115c74f-e832-4112-8d86-56da2131bdbf,28,ธัญชนก,นามนคร,มหาชน,4,นาง,True,52,ลำปาง,3,False,42,รับจ้าง,ต่ำกว่าปริญญาตรี,5c5d509cfbcb5f0fd8870440,5c5d5174fbcb5f0fd8870a89
3727,3727,6465c1fc-da30-4e77-a255-e5e8876c4c4c,29,ประกอบ,กิ่งแก้ว,ไทรักธรรม,144,นาย,True,52,ลำปาง,3,False,51,รับเหมาก่อสร้าง,ต่ำกว่าปริญญาตรี,5c5d51a5fbcb5f0fd8870c72,5c5d52fbfbcb5f0fd8871a67
3728,3728,f848842c-e87f-4124-a91e-6af23b76f420,1,สมบูรณ์,กล้าผจญ,เสรีรวมไทย,145,ร้อยตำรวจโท,True,52,ลำปาง,4,False,61,รับราชการตำรวจ,ปริญญาตรี,5c57c1b3fbcb5f1eec0d72f9,5c57cfe4fbcb5f1eec0dccaa
3729,3729,fbfb1751-2587-47dd-8e04-b64a2740e528,2,พิมดารา,ศิริสลุง,อนาคตใหม่,177,นางสาว,True,52,ลำปาง,4,False,32,พนักงานบริษัท,ปริญญาตรี,5c57ee94fbcb5f1eec0e956f,5c57f133fbcb5f1eec0ead15
3730,3730,70d9697f-f366-4bec-a874-b3e8402e7de7,3,สุนี,สมมี,ภูมิใจไทย,63,นาง,True,52,ลำปาง,4,False,60,นายกองค์การบริหารส่วนจังหวัด,ปริญญาเอก,5c57ef61fbcb5f1eec0e9d48,5c57fb42fbcb5f1eec0f1796
3731,3731,51645ee8-bd8c-412d-8008-747975b265e6,4,อธิกัญญ์,ทิชัย,ชาติไทยพัฒนา,55,นาง,True,52,ลำปาง,4,False,52,นักการเมืองตำแหน่งผู้ช่วยบริหารท้องถิ่น,ปริญญาตรี,5c57f2ddfbcb5f1eec0ebd24,5c58e307fbcb5f1d8812dce6
3732,3732,5cdad781-1c9a-490a-93a9-3cbfce74a362,5,วัฒนา,สิทธิวัง,พลังประชารัฐ,192,นาย,True,52,ลำปาง,4,False,61,เกษตรกร,ต่ำกว่าปริญญาตรี,5c57f6c9fbcb5f1eec0ee781,5c58e66efbcb5f1d8812e82d
3733,3733,a671d36b-d05f-41d5-99bf-7412aaa41ea9,6,อำพร,โพธิ์ศรี,เพื่อชาติ,149,นาง,True,52,ลำปาง,4,False,60,ค้าขาย,ต่ำกว่าปริญญาตรี,5c57f970fbcb5f1eec0efed6,5c580628fbcb5f1eec0fb45e
3734,3734,32aa242d-ed5a-4d63-9b21-1108de760f44,7,อิทธิรัตน์,จันทรสุรินทร์,เพื่อไทย,34,นาย,True,52,ลำปาง,4,False,55,นักการเมือง,ปริญญาโท,5c57f9c5fbcb5f1eec0f049b,5c58ea35fbcb5f1d8812f929
3735,3735,ea81105a-7fd8-4853-9571-0d8063e1d081,8,พูลพิชิต,โฆษิตชูสวัสดิ์,รวมพลังประชาชาติไทย,181,นาย,True,52,ลำปาง,4,False,53,ค้าขาย,ปริญญาตรี,5c57fd11fbcb5f1eec0f3421,5c58ebf3fbcb5f1d8813014d
3736,3736,5a351d55-318d-4daa-b0d5-72826d70dec5,9,บุญธรรม,เครือแจ้,รักษ์ผืนป่าประเทศไทย,133,นาย,True,52,ลำปาง,4,False,66,เกษตรกร,ต่ำกว่าปริญญาตรี,5c58045dfbcb5f1eec0f9c60,5c58ee3cfbcb5f1d8813100c
3737,3737,731636ab-75af-4860-b9e0-034088c31c95,10,บุญธรรม,จันทะเหลา,ประชาภิวัฒน์,172,นาง,True,52,ลำปาง,4,False,69,นักการเมืองท้องถิ่น,ปริญญาตรี,5c58ef92fbcb5f1d881319a4,5c5901b1fbcb5f1d8813d83b
3738,3738,efb3cffd-a56f-4e7d-b91e-b859a43f1277,11,ญาณวรุตม์,ธรรมชาติ,ประชาธิปัตย์,1,นาย,True,52,ลำปาง,4,False,47,รับจ้าง,ปริญญาตรี,5c590461fbcb5f1d8813f6da,5c59070ffbcb5f1d88141ba8
3739,3739,16e742e8-66a1-4641-b77e-c0da43027f61,12,ณรงค์,อินต๊ะพันธ์,พลังท้องถิ่นไท,124,นาย,True,52,ลำปาง,4,False,66,นักการเมืองท้องถิ่น,ปริญญาโท,5c5cef9efbcb5f16fc68e97b,5c5909a2fbcb5f1d88143aa4
3740,3740,ac8e9256-5fe0-4df7-bbb5-6a6796516b16,13,ภณเอก,วัฒนฤกษ์ปรีชา,ภราดรภาพ,154,นาย,True,52,ลำปาง,4,False,49,รับจ้าง,ปริญญาตรี,5c590828fbcb5f1d881428a7,5c590c91fbcb5f1d881466d7
3741,3741,e19b8a1b-62e3-41a7-971b-575b53dac022,14,สุชาดา,หล้านามวงศ์,ประชานิยม,191,นางสาว,True,52,ลำปาง,4,False,38,ธุรกิจส่วนตัว,ปริญญาโท,5c5919f3fbcb5f1d881507c2,5c591b59fbcb5f1d88151274
3742,3742,65132408-68ba-4648-a0f0-baa379ec3b65,15,นงคราญ,ทายงาม,ประชาชนปฏิรูป,176,นาง,True,52,ลำปาง,4,False,45,รับจ้าง,ต่ำกว่าปริญญาตรี,5c5a56bafbcb5f19bca96007,5c5a581dfbcb5f19bca96a55
3743,3743,99e0eca1-9e87-42f7-85ea-b01ee35a6066,16,อชิระจิตรพงศ์,ผดุงวงศ์ษา,ชาติพันธุ์ไทย,196,นาย,True,52,ลำปาง,4,False,38,ค้าขาย,ปริญญาโท,5c5a87adfbcb5f19bcaa9e44,5c5a88e5fbcb5f19bcaaa5d0
3744,3744,100964d0-81e1-4459-a3b1-8f883031e8a1,17,ณรงค์,จันทราช,พลังชาติไทย,186,พันตำรวจเอก,True,52,ลำปาง,4,False,71,ข้าราชการ,ปริญญาตรี,5c5ba7fefbcb5f16fc65b9df,5c5bb37afbcb5f16fc6618e5
3745,3745,34f33ae2-4541-4ede-bad4-4823e9148088,18,สมพงค์,พวงพุ่ม,ครูไทยเพื่อประชาชน,118,ร้อยตำรวจเอก,True,52,ลำปาง,4,False,62,ข้าราชการ,ปริญญาโท,5c5bb050fbcb5f16fc65fb50,5c5bb3ccfbcb5f16fc661bb8
3746,3746,6489b1cf-0287-471c-a7b9-316268fc8fef,19,ทองอยู่,นันตี,เครือข่ายชาวนาแห่งประเทศไทย,22,นาย,True,52,ลำปาง,4,False,64,เกษตรกร,ต่ำกว่าปริญญาตรี,5c5bc948fbcb5f16fc668d61,5c5bcd99fbcb5f16fc66a9fc
3747,3747,9496b23a-d84c-4c12-a11c-3adfdeb906d6,20,สายใจ,อริยะดิบ,ไทยรุ่งเรือง,194,นางสาว,True,52,ลำปาง,4,False,44,ธุรกิจส่วนตัว,ปริญญาตรี,5c5bce41fbcb5f16fc66b050,5c5bda84fbcb5f16fc670c84
3748,3748,6b8b0989-6358-43d7-9a7b-cb942a241da4,21,เวธกา,แสนประเสริฐ,พลังปวงชนไทย,184,นางสาว,True,52,ลำปาง,4,False,38,เกษตรกร,ปริญญาตรี,5c5be44afbcb5f16fc675db9,5c5be636fbcb5f16fc676c9d
3749,3749,60c5789e-4692-4935-b10a-4a77c2d39064,22,สงกร,ศรีวิชัยลำพรรณ,เพื่อแผ่นดิน,41,นาย,True,52,ลำปาง,4,False,43,ค้าขาย,ต่ำกว่าปริญญาตรี,5c5bec53fbcb5f16fc67a46f,5c5bed20fbcb5f16fc67ade0
3750,3750,9209e948-fa4b-48b0-b133-6468f84bd5f6,23,ภูมิภัทร,วงศ์เขื่อนแก้ว,พลังไทยรักไทย,185,นาย,True,52,ลำปาง,4,False,51,เกษตรกร,ปริญญาตรี,5c5d1d37fbcb5f0fd8852907,5c5d213dfbcb5f0fd8854a6f
3751,3751,98a27199-a495-47c5-8f22-245b3e6e305e,24,สุพิชา,ชุ่มกา,ประชาไทย,205,นาง,True,52,ลำปาง,4,False,60,ค้าขาย,ปริญญาตรี,5c5d3f5ffbcb5f0fd88645c9,5c5d5292fbcb5f0fd8871512
3752,3752,3c7ed39d-e039-4b7d-8f04-3d72a9760b79,25,ธีรยุทธ,ธรรมาวุฒิชัย,เศรษฐกิจใหม่,193,นาย,True,52,ลำปาง,4,False,37,ธุรกิจส่วนตัว,ปริญญาตรี,5c5d3ffbfbcb5f0fd8864e6a,5c5d59e6fbcb5f0fd88776f1
3753,3753,a0dd4f80-5a6f-49b1-a507-82f8af4c5677,26,แสวงศิลป์,คำภีระ,พลังประชาธิปไตย,153,นาย,True,52,ลำปาง,4,False,65,ทนายความ,ปริญญาตรี,5c5d404afbcb5f0fd886515d,5c5d5b81fbcb5f0fd88785df
3754,3754,9ce82e55-8cb7-4e3a-b0c7-909091e307db,27,สุดาพร,เครือสาร,มหาชน,4,นาง,True,52,ลำปาง,4,False,59,รับจ้าง,ปริญญาตรี,5c5d5c4ffbcb5f0fd8878d52,5c5d5cf6fbcb5f0fd88793c5
3755,3755,2e866e37-4803-4448-a984-47ee3ad59df6,28,สุนันท์,ปัญจวิโรจน์,แทนคุณแผ่นดิน,53,นาง,True,52,ลำปาง,4,False,46,ทำธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,5c5d5dbefbcb5f0fd8879b01,5c5d5e49fbcb5f0fd8879e54
3756,3756,942c2058-d08a-4a71-ab3c-7e77f29e8624,29,ปณิชา,วุฒิพล,ไทรักธรรม,144,นาง,True,52,ลำปาง,4,False,52,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,5c5d6045fbcb5f0fd887af9a,5c5d60c0fbcb5f0fd887b446
3757,3757,9ea7ac18-1e65-49dd-a695-f44e80ddc3cc,1,ขวัญชัย,เหลืองพิทักษ์,รวมใจไทย,174,นาย,True,72,สุพรรณบุรี,1,False,41,ธุรกิจทั่วไป,ต่ำกว่าปริญญาตรี,5c58f0f7fbcb5f1d8813290f,5c58eb9cfbcb5f1d8812ff8f
3758,3758,fdb62bdc-2ca9-4106-ae37-756f097bd7fe,2,อิสระ,บุญญาอรุณเนตร,ประชาธิปัตย์,1,นาย,True,72,สุพรรณบุรี,1,False,62,ข้าราชการครู,ปริญญาตรี,5c58f2d6fbcb5f1d88133aa6,5c58f232fbcb5f1d881331de
3759,3759,fa569e3e-4b1a-4d29-964e-43c86ed3f6ef,3,สุพจน์,ดอกลำเจียก,พลังท้องถิ่นไท,124,ว่าที่ ร.ต.,True,72,สุพรรณบุรี,1,False,54,เกษตรกร,ปริญญาโท,5c58f427fbcb5f1d88134631,5c58f5f8fbcb5f1d88135775
3760,3760,361a3aed-cd7b-455f-a5e9-30a22e3fb33f,4,ไปรยา,สอิ้งทอง,สยามพัฒนา,182,นางสาว,True,72,สุพรรณบุรี,1,False,25,ธุรกิจส่วนตัว,ปริญญาตรี,5c58f79bfbcb5f1d88136add,5c5ba8dafbcb5f16fc65c03e
3761,3761,43ca8d61-ef9d-47b7-bfaa-f804fa787992,5,ชลิต,จิตตนาคินทร์,เสรีรวมไทย,145,ร.ต.,True,72,สุพรรณบุรี,1,False,58,ข้าราชการบำนาญทหาร,ต่ำกว่าปริญญาตรี,5c58fd15fbcb5f1d8813a05c,5c58ff15fbcb5f1d8813b53c
3762,3762,768b3464-a414-4807-b8f1-82337b1bc2bb,6,สรชัด,สุจิตต์,ชาติไทยพัฒนา,55,นาย,True,72,สุพรรณบุรี,1,False,45,ธุรกิจส่วนตัว,ปริญญาโท,5c59007ffbcb5f1d8813ca09,5c590347fbcb5f1d8813ed4e
3763,3763,648581cf-17e3-4cb5-b3a0-194f82d4269f,7,อำพรรัตน์,สุนทรวิภาต,ชาติพัฒนา,45,นาง,True,72,สุพรรณบุรี,1,False,37,เกษตรกรรม,ปริญญาตรี,5c590ad8fbcb5f1d88144d6b,5c590b7dfbcb5f1d8814571d
3764,3764,8f0a886c-1275-4ea9-b281-20fd2a1fe84f,8,อัศวรักษ์,ผดุงชีวิต,อนาคตใหม่,177,นาย,True,72,สุพรรณบุรี,1,False,37,ผู้บริหารองค์กร,ปริญญาตรี,5c5910a6fbcb5f1d8814a448,5c591315fbcb5f1d8814c4f8
3765,3765,291b9aa0-480f-42d4-aef0-3cbb1fc190aa,9,ศุภกิจ,กลิ่นหอม,พลังประชารัฐ,192,นาย,True,72,สุพรรณบุรี,1,False,65,เกษตรกรรม,ปริญญาตรี,5c591484fbcb5f1d8814d5aa,5c5916c9fbcb5f1d8814ee3d
3766,3766,2eddb8da-b73e-452b-b091-c9342e585828,10,สุวรรณ,โพธิ์สิงห์,พลังธรรมใหม่,175,นาย,True,72,สุพรรณบุรี,1,False,68,เกษตรกร,ต่ำกว่าปริญญาตรี,5c5917edfbcb5f1d8814f699,5c591d7ffbcb5f1d88152241
3767,3767,22ad7e0f-3297-46da-9fd0-563973f8c910,11,ทวิชช์,ซังยืนยง,ประชาภิวัฒน์,172,นาย,True,72,สุพรรณบุรี,1,False,58,ทนายความ,ปริญญาตรี,5c59222ffbcb5f1d881547b8,5c5922d2fbcb5f1d88154d4d
3768,3768,93d960ec-5048-4e64-9967-ea778c72aaf2,12,ชาญชัย,ประเสริฐสุวรรณ,ไทยรักษาชาติ,77,นาย,True,72,สุพรรณบุรี,1,True,48,ธุรกิจส่วนตัว,ปริญญาโท,5c592a16fbcb5f1d8815a012,5c5ba5e3fbcb5f16fc65a980
3769,3769,f58916a9-38ea-4331-8bcc-00168d6a10be,13,รัตนา,สมบูรณ์วิทย์,รวมพลังประชาชาติไทย,181,นาง,True,72,สุพรรณบุรี,1,False,66,รับจ้าง,ปริญญาตรี,5c592ef3fbcb5f1d8815f2e9,5c592f5bfbcb5f1d8815f768
3770,3770,cf16b154-b6a1-4b5d-a8f8-7a89bcdeb0b5,14,อดุลย์,ศรีดี,ภูมิใจไทย,63,นาย,True,72,สุพรรณบุรี,1,False,48,ลูกจ้างชั่วคราวเทษบาลตำบลตะค่า,ต่ำกว่าปริญญาตรี,5c592ffffbcb5f1d8815fe1a,5c59315ffbcb5f1d88161121
3771,3771,d286578b-8b01-49b2-ae04-ec6dfcf1a430,15,สุเทพ,วังกรานต์,เศรษฐกิจใหม่,193,นาย,True,72,สุพรรณบุรี,1,False,67,ธุรกิจท่องเที่ยว,ต่ำกว่าปริญญาตรี,5c593343fbcb5f1d88162d6f,5c5bf7d3fbcb5f16fc68012f
3772,3772,e842091b-0d97-473c-856c-6aefa9af98fc,16,ศักดิ์ชัย,เจริญวัย,รักษ์ผืนป่าประเทศไทย,133,นาย,True,72,สุพรรณบุรี,1,False,52,ค้าขาย,ต่ำกว่าปริญญาตรี,5c593815fbcb5f1d88167214,5c5938b0fbcb5f1d88167928
3773,3773,130cbca5-80e6-45e9-ba5e-3bb81481b2ea,17,พัชรี,ปุ่นเจริญ,ประชาชนปฏิรูป,176,นาง,True,72,สุพรรณบุรี,1,False,50,ค้าขาย,ต่ำกว่าปริญญาตรี,5c590e1afbcb5f1d88147c3b,5c590fb3fbcb5f1d88149479
3774,3774,351ef1c1-05f7-47f5-a65a-1d41a333d6d6,18,ณัณไพโรจณ์,พัวจันทร์ดี,ประชาธิปไตยใหม่,109,จ่าสิบตำรวจ,True,72,สุพรรณบุรี,1,False,44,อิสระ,ต่ำกว่าปริญญาตรี,5c5a80cbfbcb5f19bcaa6a7c,5c5a82b9fbcb5f19bcaa7bf8
3775,3775,1560de7f-dc03-45ff-b02a-78b359cfef26,19,พรพิไล,บุตรดา,เพื่อชาติ,149,นาง,True,72,สุพรรณบุรี,1,False,68,ข้าราชการบำนาญ,ปริญญาตรี,5c5a7aa4fbcb5f19bcaa3a32,5c5a7c96fbcb5f19bcaa46ec
3776,3776,345929f2-1710-461c-b78c-112b02c078ef,20,ปั้น,บุญศรี,เครือข่ายชาวนาแห่งประเทศไทย,22,นาย,True,72,สุพรรณบุรี,1,False,54,เกษตรกร,ต่ำกว่าปริญญาตรี,5c5bba45fbcb5f16fc6648de,5c5bbca4fbcb5f16fc6656aa
3777,3777,1884e1f3-1fd1-49bc-823a-f7c555f5820b,21,เทพชัย,จันทร์เคน,ครูไทยเพื่อประชาชน,118,นาย,False,72,สุพรรณบุรี,1,False,26,รับจ้าง,ต่ำกว่าปริญญาตรี,5c5bdb02fbcb5f16fc6711dc,5c5be48ffbcb5f16fc675f43
3778,3778,358042b6-9fbc-490f-9270-257c3ac2a999,22,ณัฐวรินทร,คิรินทร์ณิชกุล,พลังชาติไทย,186,นางสาว,False,72,สุพรรณบุรี,1,False,41,ธุรกิจส่วนตัว,ปริญญาโท,5c5bebdefbcb5f16fc679f86,5c5beecbfbcb5f16fc67bc06
3779,3779,fe343438-fb81-4ffc-8395-83a6f39dd8f7,23,บุญเสริม,แผนสมบูรณ์,พลังปวงชนไทย,184,นาย,True,72,สุพรรณบุรี,1,False,59,ค้าขาย,ต่ำกว่าปริญญาตรี,5c5bf18cfbcb5f16fc67d296,5c5bf282fbcb5f16fc67dc07
3780,3780,82e3a3bf-90d3-4774-9449-a3dec3087119,24,ฉลวย,เชิดฉันท์,กรีน,206,นาง,True,72,สุพรรณบุรี,1,False,53,เกษตรกร,ต่ำกว่าปริญญาตรี,5c5bf5a9fbcb5f16fc67f3aa,5c5bf6cbfbcb5f16fc67fc0e
3781,3781,1e873ee9-c9e4-4ce6-af0d-0dfaa9293007,25,นงนุช,มะลิทอง,ประชาธรรมไทย,190,นาง,True,72,สุพรรณบุรี,1,False,43,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,5c5d2f88fbcb5f0fd885bf12,5c5d3005fbcb5f0fd885c26d
3782,3782,fccada12-47fc-4e15-a935-9646e7fe67b4,26,ปรางชิด,ไชนาท,ประชาไทย,205,นางสาว,True,72,สุพรรณบุรี,1,False,51,ที่ปรึกษาและเลขานุการ,ปริญญาตรี,5c5d3594fbcb5f0fd885eeaf,5c5d36c4fbcb5f0fd885f7ee
3783,3783,53f361c9-e232-4fd1-b40e-5cedc37944b4,27,พรทิพย์,สามงามแสน,ไทรักธรรม,144,นางสาว,True,72,สุพรรณบุรี,1,False,26,เย็บผ้า,ต่ำกว่าปริญญาตรี,5c5d549cfbcb5f0fd8872fce,5c5d5c52fbcb5f0fd8878d95
3784,3784,b2835342-11e8-4871-9d81-f9bbeeb550b5,1,ธนศักดิ์,อินทร์น้อย,รวมพลังประชาชาติไทย,181,นาย,True,72,สุพรรณบุรี,2,False,56,ทนายความ,ปริญญาตรี,5c58096bfbcb5f1eec0fdeac,5c58ec80fbcb5f1d881304b8
3785,3785,381475ef-0865-4621-9d32-2fd6e74cd10e,2,ณัฐวุฒิ,ประเสริฐสุวรรณ,ชาติไทยพัฒนา,55,นาย,True,72,สุพรรณบุรี,2,False,65,นักการเมือง,ปริญญาโท,5c58077efbcb5f1eec0fc865,5c58efeffbcb5f1d88131d86
3786,3786,71a666c0-1ca2-41e6-b7e8-0d6c36e09385,3,ไพรัช,อบเชย,พลังธรรมใหม่,175,นาย,True,72,สุพรรณบุรี,2,False,53,ทำการเกษตร,ต่ำกว่าปริญญาตรี,5c5806a9fbcb5f1eec0fbb9d,5c58f49dfbcb5f1d8813497e
3787,3787,7975ce4f-6fd5-4f45-b672-bac7c20e28cf,4,เทียมศักดิ์,สุขานุยุทธ,ไทยรักษาชาติ,77,พลตรี,True,72,สุพรรณบุรี,2,True,65,ข้าราชการบำนาญ,ปริญญาโท,5c5805a9fbcb5f1eec0fae9c,5c58fbbefbcb5f1d88139514
3788,3788,a9a10868-659b-4fcd-8ef4-5e3a938c5693,5,จตุพล,สิงห์มรกต,รวมใจไทย,174,นาย,True,72,สุพรรณบุรี,2,False,49,ธุรกิจทั่วไป,ปริญญาตรี,5c5804e4fbcb5f1eec0fa396,5c58ffa3fbcb5f1d8813bc4e
3789,3789,6b0ef7ea-45ca-41c4-a6dd-f8ffa7a85c8a,6,พรเทพ,ทัศนสุวรรณ,พลังท้องถิ่นไท,124,นาย,True,72,สุพรรณบุรี,2,False,61,ผอ.กศน.อ.อู่ทอง จ.สุพรรณบุรี,ปริญญาโท,5c580415fbcb5f1eec0f974e,5c5906a3fbcb5f1d88141401
3790,3790,1d3f38c4-8056-453b-9d1b-d5b88e885eef,7,พงศ์พิชาญ,ดามาพงศ์,พลังประชารัฐ,192,นาย,True,72,สุพรรณบุรี,2,False,46,ผู้จัดการฝ่ายขายบริษัทไทยดาเมล ดีเวลล้อปเมนท์ จำกัด,ต่ำกว่าปริญญาตรี,5c580362fbcb5f1eec0f8ce6,5c590bfcfbcb5f1d88145dfa
3791,3791,784bc5f9-82c7-4b54-ab3f-062ce845ffa9,8,สุดใจ,เอี่ยมสอาด,เสรีรวมไทย,145,นางสาว,True,72,สุพรรณบุรี,2,False,49,ค้าขาย,ต่ำกว่าปริญญาตรี,5c580060fbcb5f1eec0f6068,5c59207cfbcb5f1d8815371c
3792,3792,2abbb087-c9a9-42e0-a0cc-e7804b11bd30,9,บัณฑิต,หงษ์ว่อง,รักษ์ผืนป่าประเทศไทย,133,นาย,True,72,สุพรรณบุรี,2,False,48,รับจ้าง,ปริญญาตรี,5c57fedffbcb5f1eec0f4ed5,5c5927e1fbcb5f1d8815860e
3793,3793,ab96f3a9-a393-4e85-9cd1-44660675e313,10,วิรัช,ชัยรอด,ภูมิใจไทย,63,นาย,True,72,สุพรรณบุรี,2,False,55,ทำไร่ คาขาย,ต่ำกว่าปริญญาตรี,5c57fe18fbcb5f1eec0f4320,5c592a01fbcb5f1d88159f7e
3794,3794,7cd4a91e-ae32-48d9-a01e-45be27193037,11,ชินพรรธน์,ธันยวิโรจน์,สยามพัฒนา,182,นาย,False,72,สุพรรณบุรี,2,False,52,นักแสดง,ปริญญาตรี,5c57e6c6fbcb5f1eec0e505f,5c592ff4fbcb5f1d8815fd9a
3795,3795,361d0fb2-7e20-40f8-84bc-c9fb00b367fd,12,สุชาติ,ฤทธิเดช,ชาติพัฒนา,45,นาย,True,72,สุพรรณบุรี,2,False,50,รองนายกอบต.บ้านช้าง,ปริญญาตรี,5c57e059fbcb5f1eec0e1f80,5c57e25dfbcb5f1eec0e2c0b
3796,3796,b0289606-b7e7-4d90-9fba-d75969237e6e,13,วิสุทธิ์,สุนทรวิภาต,ประชาธิปัตย์,1,นาย,True,72,สุพรรณบุรี,2,False,51,ผู้จัดการฝ่ายฟื้นฟูชาวไร่ บริษัท น้ำตาลเอราวัณ จำกัด,ปริญญาโท,5c57d44afbcb5f1eec0dde16,5c57dad9fbcb5f1eec0dfde0
3797,3797,d700c233-bb56-45c0-abdf-06232ba706c9,14,แสงชัย,อำนวยวัฒนกุล,ประชาภิวัฒน์,172,นาย,True,72,สุพรรณบุรี,2,False,48,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,5c57fb53fbcb5f1eec0f1894,5c593b14fbcb5f1d88169a81
